id,city,street,number,building,block,km,estate,additional,phone
SDEK_NN24,Нижний Новгород,улица Родионова,18,,,,,"
 Адрес от СДЭКА: ул. Родионова, 18
 Инструкция от СДЭКА: «а/с Сенная»",+7(831)2809751
SDEK_MSK864,Москва,Семёновская набережная,3/1,,6,,,"
 Адрес от СДЭКА: Семёновская набережная, 3/1, корп. 6
 Инструкция от СДЭКА: Электрозаводская",+7(800)7753553
SDEK_ZEL1,Зеленогорск,проспект Ленина,20,,,,,"
 Адрес от СДЭКА: пр-т. Ленина, 18, лит.А, пом. 1Н, офис 20
 Инструкция от СДЭКА: пр-т. Ленина 26",+7(964)3749057
SDEK_SPB396,Санкт-Петербург,Будапештская улица,44,,,,,"
 Адрес от СДЭКА: улица Будапештская, 44
 Инструкция от СДЭКА: Будапештская (проспект Славы)",+7(800)7753553
SDEK_OMS51,Омск,улица Дианова,39,,,,,"
 Адрес от СДЭКА: ул. Дианова, 39
 Инструкция от СДЭКА: Дорстрой",+7(991)4317172
SDEK_SPB472,Санкт-Петербург,Рашетова улица,14,,,,,"
 Адрес от СДЭКА: ул. Рашетова, 14
 Инструкция от СДЭКА: ул. Рашетова",+7(800)7753553
SDEK_PLK17,Подольск,улица Багратиона,19,,,,,"
 Адрес от СДЭКА: ул. Багратиона, 19
 Инструкция от СДЭКА: Ул. Багратиона",+7(800)7753553
SDEK_MKHCH7,Махачкала,проспект Гамидова,20,,,,,"
 Адрес от СДЭКА: проспект Гамидова, 20
 Инструкция от СДЭКА: Сбербанк",+7(928)9589919
SDEK_MSK861,Москва,Ярославское шоссе,124,,,,,"
 Адрес от СДЭКА: Ярославское шоссе, 124
 Инструкция от СДЭКА: Молодёжный проезд",+7(800)7753553
SDEK_ZHLD10,Балашиха,улица Калинина,12,,,,,"
 Адрес от СДЭКА: ул. Калинина, 12
 Инструкция от СДЭКА: ЖК Столичный  (Маршрутки 3к,14к.)",+7(980)9314966
SDEK_ROM1,станица Романовская,улица 40 лет Победы,12,,,,,"
 Адрес от СДЭКА: ул. 40 лет Победы, 12
 Инструкция от СДЭКА: Администрация",+7(901)1063154
SDEK_BRN3,Барнаул,Балтийская улица,50,,,,,"
 Адрес от СДЭКА: ул. Балтийская, 50
 Инструкция от СДЭКА: Балтийская",+7(385)2760066
SDEK_SPB361,Санкт-Петербург,Ковалёвская улица,26,,,,,"
 Адрес от СДЭКА: ул. Ковалёвская, 26 стр 1
 Инструкция от СДЭКА: Ржевка",+7(800)7753553
SDEK_IUK1,посёлок Ильинское-Усово,Заповедная улица,2,,,,,"
 Адрес от СДЭКА: ул. Заповедная, 2, пом. 13
 Инструкция от СДЭКА: ЖК Ильинские Луга",+7(901)3308028
SDEK_TLT31,Тольятти,Белорусская улица,10А,,,,,"
 Адрес от СДЭКА: ул. Белорусская, 10А
 Инструкция от СДЭКА: Белорусская",+7(800)7753553
SDEK_KZN85,Казань,улица Академика Глушко,43,,,,,"
 Адрес от СДЭКА: ул. Академика Глушко, 43
 Инструкция от СДЭКА: Академика Глушко (ул. Хайдара Бигичева)",+7(800)7753553
SDEK_ARG1,Аргун,улица Кадырова,83,,,,,"
 Адрес от СДЭКА: ул. Кадырова, 87А
 Инструкция от СДЭКА: Ибрагимова",+7(871)2999888
SDEK_MSK673,Москва,улица Кедрова,5,,1,,,"
 Адрес от СДЭКА: ул. Кедрова, 5, корп.1
 Инструкция от СДЭКА: ул. Кедрова",+7(800)7753553
SDEK_ROZH1,село Рождествено,Сиреневый бульвар,2,,,,,"
 Адрес от СДЭКА: Сиреневый бульвар, 2
 Инструкция от СДЭКА: ЖК Новоснегиревский",+7(499)3917721
SDEK_ASB2,Асбест,Ленинградская улица,41,,,,,"
 Адрес от СДЭКА: ул. Ленинградская, 41
 Инструкция от СДЭКА: Стадион Ураласбест, ул.Лениградская",+7(343)6567102
SDEK_RMN9,Раменское,Дергаевская улица,36,,,,,"
 Адрес от СДЭКА: ул. Дергаевская, 36
 Инструкция от СДЭКА: ул. Дергаевская",+7(800)7753553
SDEK_BRN34,Барнаул,улица Гущина,154Д,,,,,"
 Адрес от СДЭКА: ул. Гущина, 154Д
 Инструкция от СДЭКА: Детская краевая больница",+7(800)7753553
SDEK_TYUM44,Тюмень,Тихий проезд,6,,,,,"
 Адрес от СДЭКА: ТИХИЙ ПРОЕЗД, 6
 Инструкция от СДЭКА: ул. Алебашевская",+7(982)1300898
SDEK_CHRP17,Череповец,проспект Победы,83,,,,,"
 Адрес от СДЭКА: пр-т. Победы, 83, пом. 20
 Инструкция от СДЭКА: Набережная",+7(953)5231183
SDEK_RND19,Ростов-на-Дону,Халтуринский переулок,99А,,,,,"
 Адрес от СДЭКА: пер. Халтуринский, 99А
 Инструкция от СДЭКА: Будёновский проспект, Гвардейская площадь,",+7(863)2098745
SDEK_NUR1,Нурлат,улица имени А.К. Самаренкина,18,,,,,"
 Адрес от СДЭКА: ул. Самаренкина, 18
 Инструкция от СДЭКА: Гандурас",+7(960)0671290
SDEK_PTKH1,Пыть-Ях,улица Николая Самардакова,14,,,,,"
 Адрес от СДЭКА: ул. Николая Самардакова, 14
 Инструкция от СДЭКА: Центральный городской рынок",+7(346)3704411
SDEK_KSK37,Красноярск,Краснодарская улица,10А,,,,,"
 Адрес от СДЭКА: ул. Краснодарская, 10А, пом. 152
 Инструкция от СДЭКА: Краснодарская",+7(391)2801488
SDEK_KZN74,Казань,Ленинградская улица,27,,,,,"
 Адрес от СДЭКА: ул. Ленинградская, 27
 Инструкция от СДЭКА: Ленинградская улица",+7(800)7753553
SDEK_CHEL15,Челябинск,Комсомольский проспект,10,,,,,"
 Адрес от СДЭКА: пр-т Комсомольский, 10 г
 Инструкция от СДЭКА: Краснознаменная",+7(351)2250184
SDEK_UFA15,Уфа,Комсомольская улица,143,,,,,"
 Адрес от СДЭКА: ул. Комсомольская, 143
 Инструкция от СДЭКА: ул. Комсомольская",+7(347)2164102
SDEK_MSK362,Москва,Озёрная улица,2,,1,,,"
 Адрес от СДЭКА: Ул. Озерная, 2 к 1
 Инструкция от СДЭКА: Ул. Лобачевского, 116",+7(915)3755062
SDEK_MSK824,Москва,Кочновский проезд,4,,1,,,"
 Адрес от СДЭКА: Кочновский проезд, 4, корп.1
 Инструкция от СДЭКА: Черняховского",+7(800)7753553
SDEK_IRK23,Иркутск,Гравийная улица,22,,,,,"
 Адрес от СДЭКА: ул. Новаторов, 24Б
 Инструкция от СДЭКА: Переезд",+7(991)5432929
SDEK_KLN3,Клин,Ленинградское шоссе,55,,,,,"
 Адрес от СДЭКА: ш. Ленинградское, 55, стр. 1, 1-4-1
 Инструкция от СДЭКА: Клинстройсервис",+7(963)6340170
SDEK_VBR3,Выборг,Большая Каменная улица,7Б,,,,,"
 Адрес от СДЭКА: ул.Б. Каменнная, 7 Б
 Инструкция от СДЭКА: ул.Б. Каменнная",+7(800)7753553
SDEK_TOM29,Томск,Ленская улица,31,,,,,"
 Адрес от СДЭКА: ул.Ленская, 31
 Инструкция от СДЭКА: пер. Светлый",+7(923)4323942
SDEK_GKL4,Горячий Ключ,улица Ярославского,146Е,,3,,,"
 Адрес от СДЭКА: ул. Ярославского, 146 Е, корпус 3, помещение 1
 Инструкция от СДЭКА: ""ул. Герцина"", ""Дуб завод""",+7(918)3676929
SDEK_PTG3,Пятигорск,улица Ермолова,12Б/1,,,,,"
 Адрес от СДЭКА: ул. Ермолова, 12а
 Инструкция от СДЭКА: Жемчужина, Обувная фабрика",+7(989)7880405
SDEK_BRK15,Братск,улица Крупской,42,,,,,"
 Адрес от СДЭКА: ул. Крупской, 42
 Инструкция от СДЭКА: Сберкасса",+7(395)3481919
SDEK_ZHLD11,Балашиха,Рождественская улица,8,,,,,"
 Адрес от СДЭКА: ул. Рождественская, 8
 Инструкция от СДЭКА: TK Lenta",+7(800)7753553
SDEK_LSG2,дачный посёлок Лесной Городок,Центральная улица,65/1,,,,,"
 Адрес от СДЭКА: ул. Центральная, 65, к.1
 Инструкция от СДЭКА: «Клуб»",+7(925)2653936
SDEK_YEKB4,Екатеринбург,улица Челюскинцев,33А,,,,,"
 Адрес от СДЭКА: ул. Челюскинцев, 33а
 Инструкция от СДЭКА: Железнодорожный вокзал",+7(992)3356273
SDEK_NSK119,Новосибирск,улица Богдана Хмельницкого,1/1,,,,,"
 Адрес от СДЭКА: ул. Богдана Хмельницкого, 1/1
 Инструкция от СДЭКА: Калининский универмаг",+7(800)7753553
SDEK_SPB368,Санкт-Петербург,проспект Художников,26,,,,,"
 Адрес от СДЭКА: проспект Художников, 26, корпус 1
 Инструкция от СДЭКА: проспект Художников (проспект Просвещения)",+7(800)7753553
SDEK_YEKB11,Екатеринбург,Восточная улица,96,,,,,"
 Адрес от СДЭКА: ул. Восточная, 96
 Инструкция от СДЭКА: Шарташский рынок",+7(343)3821515
SDEK_MSK445,Москва,Пресненская набережная,4,,,,,"
 Адрес от СДЭКА: Пресненская наб., 12
 Инструкция от СДЭКА: Остановка Мост Багратион",+7(800)7753553
